timestamp,engine_temp,hydraulic_pressure,vibration,defect_detected
441,0.1905357752246614,0.9709216330050076,0.0896830748482805,normal
442,0.1771129564327149,0.9375319205385868,0.0944032366824005,normal
443,0.1693777727221017,0.9750605246575796,0.1409305461901551,normal
444,0.2231828005915139,0.96050807548171,0.0944032366824005,normal
445,0.2188033215788873,0.9609458428680396,0.0923803101820633,normal
446,0.2243203276077805,0.9475408748714886,0.0701281186783547,normal
447,0.3048003640086452,0.9354624747123006,0.105192178017532,normal
448,0.2427482652712997,0.9439856730673564,0.0566419420094403,normal
449,0.2972926857012852,0.9635989785427652,0.1119352663519892,normal
450,0.8917643044022285,0.9475077106755548,0.1092380310182063,engine_overheat
451,0.3004777613468321,0.9675853148940404,0.0802427511800404,normal
452,0.1802411557274483,0.9425198156070708,0.0472016183412002,normal
453,0.2108406324650209,0.9521573309455112,0.0910316925151719,normal
454,0.2498009327721528,0.954485457500083,0.0586648685097774,normal
455,0.2458764645660331,0.9640964414817764,0.1517194875252865,normal
456,0.1866681833693548,0.9635525486684572,0.062036412677006,normal
457,0.1123307928563299,0.9512287334593572,0.105192178017532,normal
458,0.2750540325332724,0.9697210891121943,0.1213755900202292,normal
459,0.2396200659765668,0.9321261566013332,0.1038435603506406,normal
460,0.3210101239904448,0.955447219182171,0.0188806473364801,normal
461,0.3046297349562046,0.9454515305276424,0.0775455158462576,normal
462,0.1750085314526215,0.9451331542466752,0.1348617666891436,normal
463,0.194289614378341,0.9753722680993596,0.1375590020229265,normal
464,0.1404845865089297,0.953059397074918,0.100472016183412,normal
465,0.1499260607439425,0.939521772294631,0.1719487525286581,normal
466,0.1550449323171423,0.9405432295294004,0.083614295347269,normal
467,0.1504379479012625,0.9260571087453986,0.157788267026298,normal
468,0.2214196337163003,1.0,0.1523937963587323,normal
469,0.1669320896371289,0.9405365966902132,0.1510451786918408,normal
470,0.1821180753042881,0.986422578184592,0.1166554281861092,normal
471,0.2714139460812195,0.9691373992637548,0.083614295347269,normal
472,0.2131725628483676,0.9646668656518425,0.1510451786918408,normal
473,0.2574223637811395,0.9447219182170928,0.0971004720161834,normal
474,0.2214196337163003,0.956826849733028,0.0694538098449089,normal
475,0.1085769537026504,0.9593274301064568,0.0822656776803776,normal
476,0.1043112273916504,0.9561834643319074,0.0903573836817262,normal
477,0.2115800250255941,0.9566676615925448,0.0997977073499662,normal
478,0.1532817654419291,0.9526149968494012,0.1112609575185435,normal
479,0.2372881355932201,0.9421019467383014,0.1153068105192178,normal
480,0.321749516551018,0.9706762179550958,0.0782198246797033,normal
481,0.252587873962006,0.955268132524127,0.1146325016857721,normal
482,0.211523148674781,0.936085961595861,0.078894133513149,normal
483,0.1540780343533159,0.9605744038735782,0.1321645313553607,normal
484,0.2274485269025139,0.94143866281962,0.0849629130141604,normal
485,0.2967807985439648,0.9542665738069178,0.1550910316925151,normal
486,0.1987259697417815,0.9566809272709184,0.0748482805124747,normal
487,0.1917301785917415,0.9697675189865024,0.0842886041807147,normal
488,0.1987828460925946,0.9740390674228104,0.1395819285232636,normal
489,0.1858719144579677,0.9637250024873149,0.0539447066756574,normal
490,0.1516323512683421,0.9703843730308755,0.1031692515171948,normal
491,0.205551131839381,0.9721288097370078,0.0991233985165205,normal
492,0.2053236264361277,0.914847610519683,0.1153068105192178,normal
493,0.2429188943237399,0.9460086890193348,0.1490222521915037,normal
494,0.292799453987032,0.9670215235631612,0.083614295347269,normal
495,0.202422932544648,0.936444134911949,0.1200269723533378,normal
496,0.1010123990444769,0.9616356581434682,0.1395819285232636,normal
497,0.2078830622227272,0.9483434484130931,0.1672285906945381,normal
498,0.1796155158685017,0.935840546545949,0.1038435603506406,normal
499,0.1103969969286766,0.961927503067688,0.0944032366824005,normal
500,0.1769992037310883,0.9683215600437768,0.1308159136884693,normal
501,0.1296780798543961,0.9582064802838854,0.1085637221847606,normal
502,0.141906495279263,0.9835439259775148,0.0829399865138233,normal
503,0.1602206802411552,0.9462209398733128,0.0734996628455832,normal
504,0.1980434535320214,0.9381222432262132,0.1058664868509777,normal
505,0.2250597201683541,0.9590223195038636,0.100472016183412,normal
506,0.1768285746786486,0.9570855304613136,0.1159811193526635,normal
507,0.2249459674667266,0.9484164096441484,0.1227242076871207,normal
508,0.2077124331702875,0.961250953470633,0.0674308833445718,normal
509,0.2782391081788189,0.937624780287202,0.109912339851652,normal
510,0.1772267091343415,0.9682088017776008,0.136210384356035,normal
511,0.24035945853714,0.9467979968825656,0.1173297370195549,normal
512,0.0086452053236261,0.945570921633005,0.1072151045178692,normal
513,0.2201114776475941,0.9798627002288328,0.1294672960215779,normal
514,0.2317142532135134,0.9620535270122376,0.1813890761968982,normal
515,0.2170401547036737,0.9699930355188536,0.1422791638570465,normal
516,0.3037197133431912,0.9738599807647664,0.100472016183412,normal
517,0.1807530428847679,0.9338904918250256,0.057316250842886,normal
518,0.0752474121260378,0.9636984711305674,0.078894133513149,normal
519,0.1718803321578885,0.9503598315258844,0.1038435603506406,normal
520,0.2188601979297004,0.9517328292375552,0.1233985165205664,normal
521,0.1043112273916504,0.9526216296885884,0.1254214430209035,normal
522,0.1957683994994874,0.952953271647929,0.1139581928523263,normal
523,0.1073825503355703,0.9203528670447384,0.0795684423465947,normal
524,0.2174382891593675,0.9355354359433556,0.1537424140256237,normal
525,0.2417813673074733,0.9530461313965444,0.1422791638570465,normal
526,0.2176089182118072,0.9549232248864126,0.1402562373567094,normal
527,0.2134000682516204,0.9736477299107884,0.1382333108563722,normal
528,0.2227846661358201,0.9641296056777104,0.1207012811867835,normal
529,0.2127744283926738,0.9760222863396676,0.1207012811867835,normal
530,0.1330906609031958,0.9549232248864126,0.1692515171948752,normal
531,0.173984757137982,0.9643750207276224,0.1240728253540121,normal
532,0.2113525196223404,0.9488011143169834,0.1058664868509777,normal
533,0.2069161642589008,0.9340961098398168,0.0815913688469319,normal
534,0.198157206233648,0.9676317447683482,0.1550910316925151,normal
535,0.2112956432715274,0.971883394687096,0.0647336480107889,normal
536,0.3135593220338979,0.963074984247007,0.0755225893459204,normal
537,0.1708565578432481,0.9598978542765232,0.1341874578556979,normal
538,0.2121487885337272,0.9631081484429412,0.0977747808496291,normal
539,0.0730861107951312,0.9560508075481708,0.1065407956844234,normal
540,0.1994084859515408,0.9546446456405664,0.148347943358058,normal
541,0.2289841883744734,0.9352900208934436,0.1496965610249494,normal
542,0.1463997269935157,0.9675123536629852,0.131490222521915,normal
543,0.1929814583096343,0.95030676881239,0.0944032366824005,normal
544,0.189568877260835,0.9748084767684806,0.1254214430209035,normal
545,0.1372995108633827,0.9356614598879052,0.1166554281861092,normal
546,0.2977476965077921,0.9630948827645676,0.0842886041807147,normal
547,0.2074280514162212,0.9502271747421484,0.1247471341874578,normal
548,0.1853600273006481,0.9519716114482806,0.0856372218476062,normal
549,0.1932089637128879,0.955128842901204,0.0944032366824005,normal
550,0.1266067569104763,0.9549696547607204,0.1045178691840863,normal
551,0.0875895802525308,0.9429443173150268,0.0930546190155091,normal
552,0.2103287453077009,0.9675322521805456,0.1200269723533378,normal
553,0.1191559549539302,0.9400789307863232,0.0182063385030343,normal
554,0.2319417586167667,0.983994959042218,0.1247471341874578,normal
555,0.2491184165623927,0.9390840049083008,0.1207012811867835,normal
556,0.1903651461722213,0.9576028919178854,0.1153068105192178,normal
557,0.1729041064725285,0.9598978542765232,0.1523937963587323,normal
558,0.2149926060743938,0.9568135840546546,0.1469993256911665,normal
559,0.1799567739733816,0.9208967598580572,0.0997977073499662,normal
560,0.2508815834376063,0.953172155341094,0.088334457181389,normal
561,0.2136275736548736,0.9707491791861508,0.0997977073499662,normal
562,0.1472528722557156,0.9464862534407854,0.122049898853675,normal
563,0.1684108747582753,0.9619142373893146,0.1146325016857721,normal
564,0.2113525196223404,0.9243193048784532,0.0768712070128118,normal
565,0.2232965532931405,0.9468842237919944,0.0654079568442346,normal
566,0.1866681833693548,0.93333996617252,0.0917060013486176,normal
567,0.3070754180411783,0.991801810765098,0.1490222521915037,normal
568,0.2480946422477532,0.9646138029383478,0.0910316925151719,normal
569,0.2465589807757933,0.9644015520843696,0.0890087660148348,normal
570,0.1765441929245814,0.936377806520081,0.0917060013486176,normal
571,0.2773290865658055,0.9505455510231156,0.0815913688469319,normal
572,0.1850187691957678,0.952018041322588,0.105192178017532,normal
573,0.2047548629279942,0.9349650117732896,0.1335131490222522,normal
574,0.1556705721760889,0.9336450767751135,0.0350640593391773,normal
575,0.1375838926174495,0.9369681292077072,0.0923803101820633,normal
576,0.1987259697417815,0.947394952409379,0.1281186783546864,normal
577,0.1512342168126492,0.9538288064205882,0.0842886041807147,normal
578,0.1415652371743827,0.9606672636221932,0.1652056641942009,normal
579,0.1647707883062223,0.959652439226611,0.184086311530681,normal
580,0.0960641565237172,0.9625642556296224,0.0640593391773432,normal
581,0.1859287908087816,0.9337180380061688,0.0991233985165205,normal
582,0.2477533841428729,0.9568931781248962,0.1402562373567094,normal
583,0.181435559094528,0.9531522568235332,0.1537424140256237,normal
584,0.1932658400637015,0.9492521473816866,0.1355360755225893,normal
585,0.2287566829712206,0.9442377209564554,0.1564396493594066,normal
586,0.2202252303492207,0.9357941166716413,0.0829399865138233,normal
587,0.2541235354339659,0.9481112990415548,0.1058664868509777,normal
588,0.1044818564440901,0.9378834610154876,0.1092380310182063,normal
589,0.1367876237060623,0.9657745497960404,0.1065407956844234,normal
590,0.2111250142190872,0.9544721918217094,0.0148347943358057,normal
591,0.1632351268342624,0.9623188405797104,0.0512474713418745,normal
592,0.1763735638721417,0.9804928199515804,0.1416048550236008,normal
593,0.1886019792970077,0.951918548734786,0.1469993256911665,normal
594,0.2329086565805935,0.947328624017511,0.1072151045178692,normal
595,0.2244340803094071,0.942367260305774,0.1227242076871207,normal
596,0.2385394153111137,0.9503598315258844,0.1274443695212407,normal
597,0.1704015470367421,0.9474745464796206,0.1159811193526635,normal
598,0.2953588897736314,0.950638410771731,0.1335131490222522,normal
599,0.2364918666818338,0.9792723775412068,0.1523937963587323,normal
600,0.1958821522011149,0.5711869465724804,0.1685772083614295,normal
601,0.1345694460243427,0.9326899479322124,0.1132838840188806,normal
602,0.2304060971448067,0.9602162305574902,0.0829399865138233,normal
603,0.2116369013764076,0.949490929592412,0.1638570465273095,normal
604,0.2275622796041401,0.947567406228236,0.0424814565070802,normal
605,0.2954726424752589,0.9325108612741684,0.105192178017532,normal
606,0.2083949493800476,0.9411667164129603,0.174645987862441,normal
607,0.2333636673871,0.9588432328458196,0.0755225893459204,normal
608,0.3289159367534977,0.9629423274632708,0.1146325016857721,normal
609,0.1999203731088608,0.9356349285311578,0.1146325016857721,normal
610,0.1714253213513816,0.9688322886611612,0.0903573836817262,normal
611,0.2370037538391534,0.9342818293370478,0.1085637221847606,normal
612,0.2132863155499942,0.982774516631844,0.0714767363452461,normal
613,0.2436582868843135,0.9407090505090704,0.0761968981793661,normal
614,0.0993629848708907,0.9704109043876232,0.0748482805124747,normal
615,0.1787054942554879,0.9658607767054684,0.0971004720161834,normal
616,0.1948583778864745,0.9542997380028522,0.1045178691840863,normal
617,0.2264816289386875,0.9691838291380628,0.0782198246797033,normal
618,0.2128313047434873,0.9464862534407854,0.1335131490222522,normal
619,0.1610169491525419,0.9549563890823468,0.1078894133513149,normal
620,0.2033329541576609,0.9609458428680396,0.136210384356035,normal
621,0.1795586395176887,0.9487281530859284,0.0950775455158462,normal
622,0.1849618928449548,0.9341027426790038,0.0768712070128118,normal
623,0.1285974291889431,0.95328491360727,0.1153068105192178,normal
624,0.1652257991127284,0.9776274334228768,0.1429534726904922,normal
625,0.1343419406210895,0.9464862534407854,0.184086311530681,normal
626,0.2488340348083264,0.9392431930487846,0.1173297370195549,normal
627,0.2184620634740071,0.9573707425463472,0.1132838840188806,normal
628,0.2351837106131267,0.9729313832786124,0.1260957518543493,normal
629,0.1433284040495963,0.956263058402149,0.0930546190155091,normal
630,0.3281765441929245,0.9515338440619509,0.0856372218476062,normal
631,0.1764304402229548,0.9732762909163268,0.1166554281861092,normal
632,0.2604368103742458,0.9546446456405664,0.0971004720161834,normal
633,0.2294391991809803,0.9230259012370244,0.1240728253540121,normal
634,0.2338186781936069,0.9343945876032238,0.1146325016857721,normal
635,0.0228074166761458,0.9470235134149174,0.1604855023600809,normal
636,0.111420771243317,0.9452061154777304,0.0957518543492919,normal
637,0.1142645887839837,0.9403044473186748,0.1537424140256237,normal
638,0.1336594244113293,0.9630550857294464,0.1105866486850977,normal
639,0.1899670117165279,0.9495174609491592,0.0802427511800404,normal
640,0.2045842338755545,0.9786090936225254,0.1254214430209035,normal
641,0.2576498691843927,0.9479653765794448,0.109912339851652,normal
642,0.1736434990331017,0.9529333731303684,0.1429534726904922,normal
643,0.2082243203276075,0.972765562298942,0.1038435603506406,normal
644,0.1206916164258902,0.9690180081583925,0.0761968981793661,normal
645,0.1741553861904217,0.9614565714854244,0.0472016183412002,normal
646,0.2228984188374476,0.9527542864723244,0.1166554281861092,normal
647,0.2327380275281534,0.9570258349086328,0.0802427511800404,normal
648,0.157945626208622,0.970165489337711,0.088334457181389,normal
649,0.1662495734273688,0.9607004278181276,0.1065407956844234,normal
650,0.1684108747582753,0.933844061950718,0.0997977073499662,normal
651,0.1383801615288362,0.9418300003316418,0.1159811193526635,normal
652,0.1660789443749291,0.959944284150831,0.0728253540121375,normal
653,0.2167557729496074,0.957980963751534,0.1382333108563722,normal
654,0.2734046183596859,0.9499419626571152,0.0606877950101146,normal
655,0.2052098737345011,0.9288760653997944,0.1469993256911665,normal
656,0.2410419747469001,0.9634862202765891,0.0465273095077545,normal
657,0.2186895688772607,0.9626571153782376,0.1153068105192178,normal
658,0.1965646684108741,0.9615626969124133,0.0687795010114632,normal
659,0.2057786372426338,0.9382084701356416,0.1247471341874578,normal
660,0.1599362984870889,0.9588034358106988,0.0782198246797033,normal
661,0.1489022864293021,0.9420886810599278,0.1341874578556979,normal
662,0.3450688203844834,0.925433621861838,0.1186783546864464,normal
663,0.2118075304288473,0.967817464265579,0.0964261631827377,normal
664,0.11881469684905,0.9312705203462344,0.1065407956844234,normal
665,0.1285974291889431,0.9387390972705868,0.0863115306810519,normal
666,0.1877488340348079,0.966490896428216,0.0728253540121375,normal
667,0.1752929132066887,0.9645939044207874,0.105192178017532,normal
668,0.204015470367421,0.9325042284349816,0.0761968981793661,normal
669,0.237231259242407,0.9475939375849832,0.0944032366824005,normal
670,0.228017290410647,0.9767585314894044,0.0977747808496291,normal
671,0.2170401547036737,0.9379298908897956,0.1820633850303439,normal
672,0.1307018541690365,0.9477862899214008,0.126770060687795,normal
673,0.2257991127289274,0.9513149603687858,0.1112609575185435,normal
674,0.1778523489932881,0.9725732099625244,0.0687795010114632,normal
675,0.0827550904333973,0.957689118827314,0.0930546190155091,normal
676,0.2262541235354334,0.9503333001691374,0.0674308833445718,normal
677,0.329200318507564,0.954903326368852,0.1024949426837491,normal
678,0.206063018996701,0.9721885052896893,0.1739716790289953,normal
679,0.1912182914344211,0.9474148509269392,0.1301416048550236,normal
680,0.2367193720850866,0.9483235498955328,0.2070128118678355,normal
681,0.2470708679331132,0.9715384870493816,0.1537424140256237,normal
682,0.2330224092822201,0.9887573375783504,0.131490222521915,normal
683,0.1855306563530883,0.9588100686498856,0.1207012811867835,normal
684,0.3236833124786709,0.947421483766126,0.0755225893459204,normal
685,0.3041747241496981,0.945743375451862,0.0195549561699258,normal
686,0.2005460129678078,0.9374125294332238,0.0964261631827377,normal
687,0.1210897508815831,0.9530726627532916,0.0660822656776803,normal
688,0.1721647139119548,0.9763605611381952,0.0829399865138233,normal
689,0.2219315208736203,0.947242397108082,0.1240728253540121,normal
690,0.2079968149243543,0.9651643285908532,0.1139581928523263,normal
691,0.2083949493800476,0.9703910058700628,0.0708024275118004,normal
692,0.2394494369241266,0.9578549398069844,0.0842886041807147,normal
693,0.1110226367876232,0.9626571153782376,0.0842886041807147,normal
694,0.1982140825844611,0.9329021987861904,0.0681051921780175,normal
695,0.2184620634740071,0.9728650548867446,0.1308159136884693,normal
696,0.1771129564327149,0.96471329552615,0.0964261631827377,normal
697,0.3145262199977243,0.94233409610984,0.0896830748482805,normal
698,0.1963940393584344,0.9606539979438198,0.1018206338503034,normal
699,0.2143669662154477,0.9645872715816006,0.1490222521915037,normal
700,0.1731316118757822,0.9357874838324544,0.0903573836817262,normal
701,0.1454897053805028,0.9287434086160582,0.0917060013486176,normal
702,0.1455465817313159,0.9493980698437968,0.1207012811867835,normal
703,0.1287680582413828,0.9654097436407656,0.0687795010114632,normal
704,0.1168809009213962,0.9322986104201902,0.1807147673634525,normal
705,0.1656808099192352,0.931104699366564,0.0849629130141604,normal
706,0.2560004550108061,0.9470168805757304,0.0964261631827377,normal
707,0.3085542031623247,0.9447816137697742,0.1018206338503034,normal
708,0.2877374587646457,0.944191291082148,0.1132838840188806,normal
709,0.1781936070981684,0.973057407223162,0.0971004720161834,normal
710,0.2011716528267544,0.9324710642390476,0.1402562373567094,normal
711,0.2739165055170054,0.972241568003184,0.1159811193526635,normal
712,0.3229439199180977,0.9644612476370512,0.1112609575185435,normal
713,0.1499829370947556,0.9540609557921268,0.1517194875252865,normal
714,0.2128313047434873,0.9633668291712268,0.0829399865138233,normal
715,0.2302923444431801,0.9460086890193348,0.1200269723533378,normal
716,0.2293254464793537,0.9181507644347162,0.0728253540121375,normal
717,0.2480946422477532,0.9569993035518856,0.0849629130141604,normal
718,0.1507792060061423,0.9812754949756242,0.1294672960215779,normal
719,0.2243203276077805,0.9377906012668724,0.1557653405259609,normal
720,0.2252303492207938,0.9593207972672704,0.0930546190155091,normal
721,0.2127744283926738,0.9845056876596026,0.1132838840188806,normal
722,0.2622568536002729,0.944503034523928,0.0903573836817262,normal
723,0.1310999886247295,0.9500480880841043,0.1800404585300067,normal
724,0.1868956887726081,0.96485921798826,0.0768712070128118,normal
725,0.1998634967580477,0.956979405034325,0.1335131490222522,normal
726,0.258048003640086,0.9668623354226776,0.0795684423465947,normal
727,0.2470139915822993,0.9806254767353164,0.1227242076871207,normal
728,0.1919008076441812,0.9337976320764104,0.1375590020229265,normal
729,0.1937777272210215,0.9713196033562164,0.1611598111935266,normal
730,0.2007166420202475,0.9657347527609192,0.0708024275118004,normal
731,0.2467864861790465,0.9530991941100388,0.1085637221847606,normal
732,0.195427141394608,0.9482704871820382,0.074173971679029,normal
733,0.1874644522807416,0.9554339535037972,0.1105866486850977,normal
734,0.2375725173472864,0.9586774118661492,0.1389076196898179,normal
735,0.2450233193038333,0.9509368885351372,0.0734996628455832,normal
736,0.1909339096803548,0.9417305077438398,0.0876601483479433,normal
737,0.1595381640313951,0.9444101747753126,0.0856372218476062,normal
738,0.2137982027073142,0.9606473651046332,0.0977747808496291,normal
739,0.2080536912751678,0.9536895167976652,0.1395819285232636,normal
740,0.1543624161073822,0.9491194905979504,0.0714767363452461,normal
741,0.1859856671595952,0.9511690379066762,0.1132838840188806,normal
742,0.1847912637925151,0.965217391304348,0.0977747808496291,normal
743,0.1631782504834489,0.9690777037110738,0.1011463250168577,normal
744,0.1362188601979297,0.9565416376479954,0.1112609575185435,normal
745,0.2132863155499942,0.9411335522170264,0.0559676331759946,normal
746,0.2478671368445,0.9938778894305708,0.0681051921780175,normal
747,0.2485496530542601,0.9539216661692036,0.1847606203641268,normal
748,0.2086224547833004,0.9393360527974,0.0809170600134861,normal
749,0.2217608918211806,0.9777667230458,0.062036412677006,normal
750,0.1805824138323282,0.9758034026465028,0.0795684423465947,normal
751,0.1620407234671823,0.9635326501508972,0.162508428860418,normal
752,0.1821749516551012,0.9570391005870064,0.0863115306810519,normal
753,0.1995791150039814,0.9503797300434452,0.1948752528658125,normal
754,0.2096462290979408,0.9649985076111828,0.0957518543492919,normal
755,0.216243885792287,0.9695619009717112,0.0809170600134861,normal
756,0.1976453190763276,0.9472622956256423,0.143627781523938,normal
757,0.1775679672392218,0.952236925015753,0.0849629130141604,normal
758,0.2258559890797404,0.9626836467349849,0.1153068105192178,normal
759,0.1665339551814351,0.950028189566544,0.143627781523938,normal
760,0.2435445341826869,0.9599973468643253,0.1645313553607552,normal
761,0.2571948583778862,0.9560972374224788,0.1692515171948752,normal
762,0.1143214651347968,0.9580273936258414,0.083614295347269,normal
763,0.1636901376407684,0.9517261963983684,0.1180040458530006,normal
764,0.1945739961324082,0.954797200941863,0.1422791638570465,normal
765,0.1191559549539302,0.9547375053891818,0.1800404585300067,normal
766,0.1448640655215558,0.9457566411302356,0.0586648685097774,normal
767,0.2120350358321006,0.965708221404172,0.0997977073499662,normal
768,0.0933909680354903,0.9646204357775344,0.1375590020229265,normal
769,0.2703332954157655,0.9666633502470732,0.0849629130141604,normal
770,0.1519167330224093,0.980831094750108,0.083614295347269,normal
771,0.2637925150722324,0.9751202202102612,0.1443020903573837,normal
772,0.154760550563076,0.9675388850197328,0.1975724881995954,normal
773,0.2333067910362869,0.9664113023579746,0.1321645313553607,normal
774,0.1791605050619948,0.9543793320730938,0.1517194875252865,normal
775,0.1678421112501418,0.9722813650383046,0.122049898853675,normal
776,0.2331930383346603,0.9334593572778828,0.1544167228590694,normal
777,0.208793083835741,0.9670679534374692,0.0971004720161834,normal
778,0.1537367762484356,0.9669419294929192,0.0869858395144976,normal
779,0.2472414969855534,0.961118296686897,0.1422791638570465,normal
780,0.1302468433625296,0.965820979670348,0.1389076196898179,normal
781,0.2554316915026726,0.9685139123801942,0.0782198246797033,normal
782,0.2902968945512452,0.9384936822206746,0.1294672960215779,normal
783,0.089978386986691,0.9639903160547874,0.1416048550236008,normal
784,0.2149926060743938,0.970450701422744,0.1645313553607552,normal
785,0.2086793311341144,0.9341558053924984,0.1726230613621038,normal
786,0.1587987714708219,0.9434484130932244,0.122049898853675,normal
787,0.0825275850301441,0.9540410572745666,0.0829399865138233,normal
788,0.2484927767034466,0.946605644546148,0.0431557653405259,normal
789,0.1249573427368897,0.9573508440287866,0.1260957518543493,normal
790,0.2514503469457398,0.9662521142174908,0.1254214430209035,normal
791,0.1950858832897277,0.9635923457035788,0.1011463250168577,normal
792,0.209873734501194,0.9664179351971608,0.1935266351989211,normal
793,0.2265385052895006,0.9417371405830266,0.0842886041807147,normal
794,0.1329200318507561,0.9434351474148508,0.0667565745111261,normal
795,0.214139460812194,0.9417769376181472,0.1375590020229265,normal
796,0.2142532135138206,0.9393891155108944,0.1335131490222522,normal
797,0.1332044136048225,0.935091035717839,0.0917060013486176,normal
798,0.2872824479581388,0.9301164063277284,0.0593391773432232,normal
799,0.2178364236150605,0.956190097171094,0.1166554281861092,normal
800,0.2339324308952335,0.9823301164063278,0.1571139581928523,normal
801,0.1590262768740755,0.943786687891752,0.1159811193526635,normal
802,0.237231259242407,0.9690644380326998,0.1544167228590694,normal
803,0.1287111818905697,0.953311444964017,0.1126095751854349,normal
804,0.1558980775793421,0.9579875965907204,0.0910316925151719,normal
805,0.2177795472642469,0.9442974165091368,0.1233985165205664,normal
806,0.2080536912751678,0.9674460252711174,0.1368846931894808,normal
807,0.1522011147764757,0.9695022054190297,0.1328388401888064,normal
808,0.0877602093049705,0.9474082180877526,0.1503708698583951,normal
809,0.2556023205551132,0.9477995555997742,0.1301416048550236,normal
810,0.1112501421908764,0.9498822671044342,0.0876601483479433,normal
811,0.2329086565805935,0.9480847676848076,0.1328388401888064,normal
812,0.1386076669320894,0.9789540012602392,0.1166554281861092,normal
813,0.1080650665453304,0.9514874141876432,0.109912339851652,normal
814,0.1958252758503009,0.9535701256923026,0.1510451786918408,normal
815,0.163803890342395,0.9659072065797764,0.0944032366824005,normal
816,0.1030599476737572,0.9459357277882796,0.100472016183412,normal
817,0.1781367307473553,0.960149902165622,0.1018206338503034,normal
818,0.2293823228301672,0.9490067323317746,0.1456507080242751,normal
819,0.2607780684791261,0.9710940868238648,0.0856372218476062,normal
820,0.1839381185303148,0.9435678041985872,0.0654079568442346,normal
821,0.3265271300193375,0.9632341723874908,0.0815913688469319,normal
822,0.1795017631668747,0.9635525486684572,0.1429534726904922,normal
823,0.3053122511659647,0.9502271747421484,0.0944032366824005,normal
824,0.2699351609600726,0.955162007097138,0.1550910316925151,normal
825,0.0863951768854511,0.9620601598514242,0.1658799730276466,normal
826,0.2585030144465929,0.95825954299738,0.1456507080242751,normal
827,0.1459447161870088,0.944317315026697,0.131490222521915,normal
828,0.1545899215106354,0.945391834974961,0.0721510451786918,normal
829,0.1875782049823682,0.9504327927569396,0.1227242076871207,normal
830,0.0867933113411441,0.9794381985208772,0.1146325016857721,normal
831,0.135365714935729,0.95615693297516,0.057316250842886,normal
832,0.2595267887612329,0.9336716081318608,0.1739716790289953,normal
833,0.1689227619155953,0.9634066262063476,0.1618341200269723,normal
834,0.2005460129678078,0.958577919278347,0.100472016183412,normal
835,0.2542941644864065,0.9511093423539948,0.083614295347269,normal
836,0.2053805027869408,0.9484495738400822,0.1213755900202292,normal
837,0.1458878398361958,0.9693164859217988,0.1429534726904922,normal
838,0.1506654533045157,0.942360627466587,0.126770060687795,normal
839,0.0795700147878508,0.9462275727124996,0.1712744436952124,normal
840,0.1668183369355023,0.941186614930521,0.0984490896830748,normal
841,0.0763280627914908,0.9692965874042384,0.1112609575185435,normal
842,0.2448526902513927,0.9541936125758632,0.1645313553607552,normal
843,0.2361506085769531,0.9670546877590952,0.0863115306810519,normal
844,0.161187578204982,0.925612708519882,0.0917060013486176,normal
845,0.0757592992833582,0.9538288064205882,0.1476736345246123,normal
846,0.2095893527471277,0.958160050409578,0.1402562373567094,normal
847,0.1793880104652481,0.9499618611746758,0.1227242076871207,normal
848,0.1789329996587416,0.9546778098365004,0.1132838840188806,normal
849,0.1694915254237283,0.9516863993632474,0.1105866486850977,normal
850,0.252587873962006,0.9418896958843233,0.1308159136884693,normal
851,0.2652713001933793,0.9222100620170464,0.1321645313553607,normal
852,0.1992947332499142,0.945743375451862,0.100472016183412,normal
853,0.2384825389602998,0.9825092030643718,0.1045178691840863,normal
854,0.2112387669207138,0.9552482340065664,0.0937289278489548,normal
855,0.2214196337163003,0.9626305840214904,0.109912339851652,normal
856,0.216869525651234,0.9691838291380628,0.1321645313553607,normal
857,0.1705721760891818,0.9439060789971148,0.1227242076871207,normal
858,0.1918439312933682,0.9590156866646768,0.0768712070128118,normal
859,0.2177795472642469,0.9322256491891356,0.0876601483479433,normal
860,0.1432146513479688,0.9666766159254468,0.1908293998651382,normal
861,0.1513479695142758,0.9601101051305012,0.1240728253540121,normal
862,0.1987828460925946,0.9569197094816436,0.1213755900202292,normal
863,0.2253441019224205,0.9443637449010048,0.148347943358058,normal
864,0.2570811056762596,0.925141776937618,0.0950775455158462,normal
865,0.3098054828802183,0.962677013895798,0.0997977073499662,normal
866,0.1957683994994874,0.9486684575332472,0.1301416048550236,normal
867,0.1921851893982475,0.9399661725201472,0.1031692515171948,normal
868,0.1668752132863153,0.9512552648161045,0.1510451786918408,normal
869,0.1795586395176887,0.9395549364905648,0.1200269723533378,normal
870,0.2318848822659536,0.9404901668159054,0.1321645313553607,normal
871,0.215788874985781,0.9468046297217524,0.122049898853675,normal
872,0.2470708679331132,0.9598447915630286,0.1031692515171948,normal
873,0.3011602775565918,0.9685802407720624,0.1321645313553607,normal
874,0.2081105676259809,0.9327430106457067,0.1402562373567094,normal
875,0.2010579001251278,0.9352435910191356,0.1045178691840863,normal
876,0.1292799453987032,0.9485092693927636,0.1517194875252865,normal
877,0.2878512114662719,0.963393360527974,0.1227242076871207,normal
878,0.206063018996701,0.958080456339336,0.0768712070128118,normal
879,0.0972016835399838,0.9425065499286972,0.0613621038435603,normal
880,0.0327607780684786,0.9786289921400853,0.1443020903573837,normal
881,0.2122056648845403,0.9630285543726992,0.1146325016857721,normal
882,0.1581731316118753,0.9567406228235996,0.1119352663519892,normal
