timestamp,engine_temp,hydraulic_pressure,vibration,defect_detected,engine_temp_roll,vibration_roll,hydraulic_pressure_roll,predicted_fault_risk,risk_transition
314,0.2353543396655668,0.9443372135442576,0.052596089008766,normal,0.1807359799795242,0.09561699258260281,0.9579929028620701,no_immediate_risk,False
315,0.1399158230007962,0.9660133320067654,0.1544167228590694,normal,0.1711750654078032,0.10128118678354685,0.9580559148343448,no_immediate_risk,False
316,0.2680582413832324,0.9568467482505888,0.1348617666891436,normal,0.17975201911045363,0.1057316250842886,0.9573143634132592,no_immediate_risk,False
317,0.2142532135138206,0.9675455178589196,0.1429534726904922,normal,0.1917529291320666,0.11105866486850975,0.9565356680927272,no_immediate_risk,False
318,0.2510522124900465,0.949033263688522,0.126770060687795,normal,0.2017347286998063,0.10937289278489545,0.9553437468908568,no_immediate_risk,False
319,0.3011602775565918,0.943216263721686,0.0829399865138233,normal,0.20954385166647677,0.10613621038435601,0.9552522137100785,no_immediate_risk,False
320,0.120919121829143,0.966245481378304,0.0910316925151719,normal,0.2040609714480716,0.10681051921780174,0.9576698835936723,no_immediate_risk,False
321,0.1689796382664088,0.967280204291447,0.1564396493594066,normal,0.2048231145489703,0.11207012811867831,0.9576612609027295,no_immediate_risk,False
322,0.1653395518143554,0.9538221735814016,0.1355360755225893,normal,0.21258104879990877,0.11483479433580576,0.9584751102709514,no_immediate_risk,False
323,0.1712546922989419,0.9431632010081916,0.0869858395144976,normal,0.20362871118189035,0.11645313553607547,0.9557503399330083,no_immediate_risk,False
324,0.1502673188488223,0.959712134779292,0.122049898853675,normal,0.1951200091002159,0.1233985165205664,0.9572878320565119,no_immediate_risk,False
325,0.237686270048913,0.9580539249825888,0.0984490896830748,normal,0.20489705380502757,0.11780175320296693,0.9564918913540941,no_immediate_risk,False
326,0.2845523831190988,0.9743043809902828,0.1200269723533378,normal,0.2065464679786142,0.11631827376938635,0.9582376546280635,no_immediate_risk,False
327,0.1078375611420772,0.9641229728385234,0.1631827376938638,normal,0.19590490274143985,0.1183412002697235,0.9578954001260239,no_immediate_risk,False
328,0.2144238425662608,0.9561370344575996,0.1207012811867835,normal,0.19224206574906127,0.11773432231962237,0.9586057772029317,no_immediate_risk,False
329,0.3082698214082584,0.9631545783172486,0.0654079568442346,normal,0.19295302013422794,0.11598111935266349,0.960599608662488,no_immediate_risk,False
330,0.1064725287225569,0.9546114814446324,0.1463250168577208,normal,0.19150836082356934,0.12151045178691837,0.9594362086691209,no_immediate_risk,False
331,0.2627118644067798,0.9762345371936458,0.1274443695212407,normal,0.20088158343760645,0.11861092380310181,0.9603316419593406,no_immediate_risk,False
332,0.1785348652030483,0.9753987994561072,0.0539447066756574,normal,0.2022011147764758,0.1104517869184086,0.9624893045468113,no_immediate_risk,False
333,0.2303492207939936,0.9590090538254898,0.1112609575185435,normal,0.2081105676259809,0.11287929871881319,0.9640738898285411,no_immediate_risk,False
334,0.1583437606643158,0.965383212284018,0.1180040458530006,normal,0.20891821180753026,0.11247471341874574,0.9646409975790136,no_immediate_risk,False
335,0.22636787623706,0.9472689284648296,0.1463250168577208,normal,0.20778637242634498,0.11726230613621036,0.9635624979272377,no_immediate_risk,False
336,0.275167785234899,0.9479786422578188,0.1112609575185435,normal,0.206847912637925,0.11638570465273093,0.9609299240539914,no_immediate_risk,False
337,0.182061198953475,0.954167081219116,0.1665542818610924,normal,0.21427027641906476,0.11672285906945379,0.9599343348920506,no_immediate_risk,False
338,0.2333636673871,0.9416111166384772,0.1328388401888064,normal,0.21616425890114868,0.11793661496965606,0.9584817431101383,no_immediate_risk,False
339,0.1858719144579677,0.965668424369051,0.0701281186783547,normal,0.2039244682061196,0.11840863115306807,0.9587331277153186,no_immediate_risk,False
340,0.2881924695711517,0.9769641495041954,0.1024949426837491,normal,0.22209646229097907,0.1140256237356709,0.9609683945212748,no_immediate_risk,False
341,0.2260266181321806,0.9516001724538188,0.131490222521915,normal,0.21842793766351914,0.11443020903573833,0.9585049580472921,no_immediate_risk,False
342,0.143499033102036,0.9615693297516,0.1031692515171948,normal,0.21492435445341793,0.11935266351989209,0.9571220110768415,no_immediate_risk,False
343,0.2264247525878735,0.948635293337313,0.0971004720161834,normal,0.2145319076328059,0.11793661496965606,0.9560846350280239,no_immediate_risk,False
344,0.0930497099306109,0.9544920903392696,0.1416048550236008,normal,0.20800250255943548,0.12029669588671607,0.9549955228335489,no_immediate_risk,False
345,0.1115345239449436,0.941299373196697,0.1335131490222522,normal,0.19651916733022382,0.11901550910316923,0.9543985673067358,no_immediate_risk,False
346,0.1200091002161301,0.9632673365834246,0.1469993256911665,normal,0.18100329882834693,0.12258934592043151,0.9559274367392963,no_immediate_risk,False
347,0.1821180753042881,0.9439923059065434,0.0950775455158462,normal,0.18100898646342822,0.11544167228590689,0.9549099592080388,no_immediate_risk,False
348,0.1879763394380611,0.9602759261101717,0.0896830748482805,normal,0.17647025366852434,0.11112609575185432,0.9567764401552085,no_immediate_risk,False
349,0.2032192014560343,0.9189599708155078,0.1995954146999325,normal,0.178204982368331,0.12407282535401212,0.952105594799854,no_immediate_risk,False
350,0.2240928222045268,0.9547176068716214,0.1368846931894808,normal,0.1717950176316685,0.12751180040458526,0.9498809405365968,no_immediate_risk,False
351,0.2457627118644065,0.939760554505356,0.1213755900202292,normal,0.1737686270048911,0.1265003371544167,0.9486969787417504,no_immediate_risk,False
352,0.2181776817199407,0.9672735714522602,0.1105866486850977,normal,0.1812364918666816,0.12724207687120698,0.9492674029118163,no_immediate_risk,False
353,0.2591855306563531,0.9619606672636224,0.1139581928523263,normal,0.18451256967352953,0.1289278489548213,0.9505999403044474,no_immediate_risk,False
354,0.0912865430553973,0.952018041322588,0.078894133513149,normal,0.18433625298600814,0.1226567768037761,0.9503525354027793,no_immediate_risk,False
355,0.1586281424183822,0.94955725798428,0.1443020903573837,normal,0.189045614833352,0.12373567093728924,0.9511783238815376,no_immediate_risk,False
356,0.1880332157888742,0.9570722647829402,0.1072151045178692,normal,0.19584802639062643,0.1197572488199595,0.9505588167014892,no_immediate_risk,False
357,0.1329200318507561,0.9365038304646304,0.1139581928523263,normal,0.1909282220452732,0.12164531355360753,0.9498099691572977,no_immediate_risk,False
358,0.1452621999772492,0.9903492189831856,0.1416048550236008,normal,0.18665680809919202,0.12683749157113955,0.9528172984445991,no_immediate_risk,False
359,0.0,0.948250588664478,0.1132838840188806,normal,0.16633488795358858,0.11820633850303437,0.9557463602294962,no_immediate_risk,False
360,0.1624957342736892,0.9417371405830266,0.1598111935266352,normal,0.16017517916050486,0.12049898853674978,0.9544483136006366,no_immediate_risk,False
361,0.2294391991809803,0.9368819022982788,0.1281186783546864,normal,0.15854282789216223,0.12117329737019553,0.9541604483799292,no_immediate_risk,False
362,0.095836651120464,0.9510297482837528,0.0876601483479433,normal,0.14630872483221455,0.11888064733648007,0.9525360660630782,no_immediate_risk,False
363,0.172335342964395,0.9833714721586576,0.1395819285232636,normal,0.13762370606301877,0.12144302090357381,0.9546771465525818,no_immediate_risk,False
364,0.2116937777272207,0.9509302556959508,0.1139581928523263,normal,0.1496644295302011,0.12494942683749155,0.9545683679899181,no_immediate_risk,False
365,0.1469116141508362,0.9549165920472258,0.1112609575185435,normal,0.14849277670344646,0.12164531355360753,0.9551043013962126,no_immediate_risk,False
366,0.1516892276191552,0.968414419792392,0.1631827376938638,normal,0.1448583778864746,0.12724207687120698,0.9562385168971577,no_immediate_risk,False
367,0.2450801956546469,0.9717839020992938,0.0991233985165205,normal,0.15607439426686368,0.1257585974376264,0.9597665240606241,no_immediate_risk,False
368,0.2169264020020471,0.9507578018770936,0.0654079568442346,normal,0.16324081446934346,0.11813890761968977,0.9558073823500151,no_immediate_risk,False
369,0.2612330792856325,0.9639505190196664,0.1193526635198921,normal,0.1893641223979067,0.11874578556979094,0.9573773753855338,no_immediate_risk,False
370,0.207143669662154,0.9424601200543894,0.1119352663519892,normal,0.19382891593675317,0.1139581928523263,0.9574496733326703,no_immediate_risk,False
371,0.2598680468661132,0.9553278280768084,0.088334457181389,normal,0.19687180070526647,0.10997977073499658,0.959294265910523,no_immediate_risk,False
372,0.1271186440677967,0.9823035850495808,0.162508428860418,normal,0.19999999999999973,0.11746459878624405,0.9624216495871059,no_immediate_risk,False
373,0.1354225912865425,0.9506450436109176,0.0748482805124747,normal,0.19630872483221448,0.11099123398516517,0.9591490067323318,no_immediate_risk,False
374,0.1821180753042881,0.9390641063907408,0.0478759271746459,normal,0.19335115458992125,0.10438300741739712,0.957962391801811,no_immediate_risk,False
375,0.2732908656580588,0.9656883228866118,0.200944032366824,normal,0.20598907974064354,0.11335131490222519,0.9590395648857495,no_immediate_risk,False
376,0.1414514844727561,0.9417504062614002,0.0667565745111261,normal,0.20496530542600358,0.10370869858395142,0.9563731635326503,no_immediate_risk,False
377,0.2354680923671934,0.9356614598879052,0.0876601483479433,normal,0.20400409509725823,0.1025623735670937,0.9527609193115115,no_immediate_risk,False
378,0.2670344670685929,0.9782575531456236,0.1490222521915037,normal,0.2090149016039128,0.1109238031018206,0.9555108944383643,no_immediate_risk,False
379,0.1512910931634623,0.9393493184757736,0.1476736345246123,normal,0.19802070299169577,0.11375590020229262,0.9530507743839751,no_immediate_risk,False
380,0.0991923558184506,0.961071866812589,0.1132838840188806,normal,0.18722557160732547,0.11389076196898176,0.954911949059795,no_immediate_risk,False
381,0.3253896030030714,0.9359931018472458,0.0660822656776803,normal,0.19377772722102127,0.1116655428186109,0.9529784764368389,no_immediate_risk,False
382,0.1434421567512229,0.9608131860843034,0.0681051921780175,normal,0.19541007848936393,0.10222521915037083,0.9508294365403112,no_immediate_risk,False
383,0.2260834944829937,0.956190097171094,0.0957518543492919,normal,0.204476168809009,0.10431557653405257,0.9513839418963286,no_immediate_risk,False
384,0.1846206347400749,0.947640367459291,0.1274443695212407,normal,0.20472642475258768,0.11227242076871205,0.9522415680031837,no_immediate_risk,False
385,0.1330337845523828,0.9732961894338872,0.1153068105192178,normal,0.1907007166420201,0.10370869858395142,0.9530023546579113,no_immediate_risk,False
386,0.2302923444431801,0.9416708121911584,0.1139581928523263,normal,0.19958480263906248,0.10842886041807145,0.9529943952508871,no_immediate_risk,False
387,0.1996359913547944,0.9645740059032272,0.0842886041807147,normal,0.1960015925378226,0.10809170600134858,0.9558856498524193,no_immediate_risk,False
388,0.197531566374701,0.9672735714522602,0.1456507080242751,normal,0.1890513024684334,0.10775455158462573,0.9547872516830831,no_immediate_risk,False
389,0.2684563758389262,0.9567538885019732,0.1139581928523263,normal,0.20076783073597979,0.10438300741739712,0.956527708685703,no_immediate_risk,False
390,0.186838812421795,0.9636056113819522,0.109912339851652,normal,0.20953247639631423,0.10404585300067426,0.9567810831426392,no_immediate_risk,False
391,0.1478216357638491,0.9525751998142806,0.0971004720161834,normal,0.191775679672392,0.10714767363452457,0.9584392929393427,no_immediate_risk,False
392,0.1354225912865425,0.95405432295294,0.0768712070128118,normal,0.19097372312592395,0.10802427511800398,0.9577634066262064,no_immediate_risk,False
393,0.2329086565805935,0.9756375816668325,0.1254214430209035,normal,0.19165623933568393,0.11099123398516515,0.9597081550757803,no_immediate_risk,False
394,0.1223979069502898,0.9595065167645008,0.1207012811867835,normal,0.18543396655670544,0.11031692515171945,0.9608947700063013,no_immediate_risk,False
395,0.211409395973154,0.9728716877259308,0.1443020903573837,normal,0.19327152769878256,0.11321645313553604,0.9608523198355057,no_immediate_risk,False
396,0.211523148674781,0.9492057175073793,0.1254214430209035,normal,0.19139460812194264,0.11436277815239375,0.9616058103671277,no_immediate_risk,False
397,0.1532817654419291,0.9485888634630052,0.0714767363452461,normal,0.18675918553065612,0.11308159136884688,0.9600072961231054,no_immediate_risk,False
398,0.2680582413832324,0.955128842901204,0.1105866486850977,normal,0.19381185303150925,0.10957518543492914,0.958792823268,no_immediate_risk,False
399,0.1384370378796497,0.9476735316552252,0.0822656776803776,normal,0.1808099192355816,0.10640593391773427,0.9578847875833251,no_immediate_risk,False
400,0.227505403253327,0.9638112293967434,0.1173297370195549,normal,0.1848765783187348,0.10714767363452457,0.9579053493848042,no_immediate_risk,False
401,0.1996359913547944,0.9650515703246776,0.1018206338503034,normal,0.19005801387782933,0.10761968981793657,0.9591529864358439,no_immediate_risk,False
402,0.1231941758616761,0.961542798394853,0.1038435603506406,normal,0.1888351723353427,0.11031692515171945,0.9599018339800353,no_immediate_risk,False
403,0.1438971675577289,0.9379564222465426,0.153068105192178,normal,0.17993402343305626,0.1130815913688469,0.9561337180380061,no_immediate_risk,False
404,0.1072687976339437,0.9523695817994892,0.0492245448415374,normal,0.17842111250142162,0.1059339177343223,0.955420024541505,no_immediate_risk,False
405,0.2058923899442613,0.9622326136702816,0.122049898853675,normal,0.17786941189853236,0.10370869858395142,0.95435611713594,no_immediate_risk,False
406,0.1189853259014896,0.9507379033595332,0.0559676331759946,normal,0.1686156296212032,0.09676331759946052,0.9545093357211556,no_immediate_risk,False
407,0.2050961210328741,0.9547507710675552,0.1227242076871207,normal,0.17379706518029772,0.101888064733648,0.9551255264816106,no_immediate_risk,False
408,0.2043567284723004,0.9493980698437968,0.100472016183412,normal,0.16742691388920453,0.10087660148347943,0.9545524491758697,no_immediate_risk,False
409,0.1911045387327949,0.9220044440022552,0.1348617666891436,normal,0.17269366397451905,0.10613621038435601,0.9519855404105728,no_immediate_risk,False
410,0.1792173814128084,0.9610851324909628,0.1092380310182063,normal,0.16786486179046717,0.10532703978422116,0.9517129307199947,no_immediate_risk,False
411,0.2837561142077121,0.9823765462806352,0.1119352663519892,normal,0.17627687407575893,0.10633850303438974,0.9534454283155906,no_immediate_risk,False
412,0.1245023319303828,0.965708221404172,0.1193526635198921,normal,0.1764076896826296,0.10788941335131488,0.9538619706165223,no_immediate_risk,False
413,0.1517461039699688,0.954412496269028,0.1759946055293324,normal,0.1771925833238536,0.11018206338503031,0.9555075780187711,no_immediate_risk,False
414,0.224377203958594,0.9724936158922826,0.1557653405259609,normal,0.18890342395631862,0.12083614295347267,0.9575199814280502,no_immediate_risk,False
415,0.2815948128768055,0.9619407687460616,0.0991233985165205,normal,0.19647366624957305,0.11854349291975723,0.9574907969356283,no_immediate_risk,False
416,0.2416107382550332,0.9660730275594468,0.1092380310182063,normal,0.2087362074849274,0.12387053270397841,0.9590243093556194,no_immediate_risk,False
417,0.2299510863382998,0.9628096706795344,0.1146325016857721,normal,0.21122170401546997,0.12306136210384355,0.9598301993168177,no_immediate_risk,False
418,0.135365714935729,0.9406626206347628,0.0613621038435603,normal,0.20432260266181285,0.11915037086985836,0.9589566543959143,no_immediate_risk,False
419,0.278352860880446,0.96186117467582,0.1665542818610924,normal,0.21304743487657793,0.12231962238705325,0.9629423274632705,no_immediate_risk,False
420,0.1866113070185413,0.9526879580804564,0.0863115306810519,normal,0.21378682743715122,0.12002697235333781,0.9621026100222199,no_immediate_risk,False
421,0.2106700034125808,0.9611713594003914,0.0768712070128118,normal,0.2064782163576381,0.11652056641942007,0.9599820913341957,no_immediate_risk,False
422,0.149869184393129,0.962285676383776,0.0316925151719487,normal,0.20901490160391276,0.10775455158462574,0.959639836832156,no_immediate_risk,False
423,0.2229552951882607,0.9447285510562796,0.0728253540121375,normal,0.21613582072574195,0.09743762643290624,0.9586714423108811,no_immediate_risk,False
424,0.1351382095324762,0.9518654860212914,0.1227242076871207,normal,0.20721192128313018,0.09413351314902221,0.9566086293237822,no_immediate_risk,False
425,0.1275736548743027,0.943149935329818,0.1510451786918408,normal,0.19180980548287987,0.09932569116655425,0.9547295459821576,no_immediate_risk,False
426,0.1805824138323282,0.937697741518257,0.0991233985165205,normal,0.18570697304060937,0.09831422791638567,0.9518920173780387,no_immediate_risk,False
427,0.199692867705608,0.9471495373594668,0.1328388401888064,normal,0.1826811511773402,0.1001348617666891,0.9503260040460318,no_immediate_risk,False
428,0.187293823228301,0.9500082910489837,0.0997977073499662,normal,0.1878739620065974,0.10397842211732969,0.951260571087454,no_immediate_risk,False
429,0.1762598111705151,0.9666567174078864,0.0950775455158462,normal,0.17766465703560433,0.09683074848280507,0.9517401253606608,no_immediate_risk,False
430,0.174439767944488,0.9442377209564554,0.0397842211732973,normal,0.17644750312819898,0.09217801753202962,0.9508951016482605,no_immediate_risk,False
431,0.1421340006825158,0.9464530892448512,0.1119352663519892,normal,0.1695939028551925,0.09568442346594735,0.9494232746327065,no_immediate_risk,False
432,0.2611193265840059,0.9995555997744834,0.1078894133513149,normal,0.18071891707428017,0.10330411328388397,0.9531502669717773,no_immediate_risk,False
433,0.2486634057558867,0.9408549729711804,0.126770060687795,normal,0.18328972813104277,0.10869858395144971,0.9527629091632674,no_immediate_risk,False
434,0.12905243999545,0.928431665174278,0.1692515171948752,normal,0.18268115117734013,0.11335131490222516,0.950419527078566,no_immediate_risk,False
435,0.2655556819474465,0.94443670613206,0.0512474713418745,normal,0.1964793538846545,0.10337154416722853,0.9505482041587902,no_immediate_risk,False
436,0.2243203276077805,0.9773886512121512,0.0863115306810519,normal,0.20085314526219972,0.10209035738368166,0.9545172951281797,no_immediate_risk,False
437,0.1733022409282218,0.9402845488011142,0.109912339851652,normal,0.1982140825844611,0.09979770734996624,0.9538307962723444,no_immediate_risk,False
438,0.1201797292685697,0.9544920903392696,0.1409305461901551,normal,0.191502673188488,0.10391099123398513,0.9542791762013729,no_immediate_risk,False
439,0.2705608008190192,0.9571120618180612,0.0849629130141604,normal,0.2009327721533384,0.10289952798381655,0.9533247106423903,no_immediate_risk,False
440,0.1869525651234216,0.9636056113819522,0.1072151045178692,normal,0.20218405187123176,0.10964261631827374,0.9552614996849401,no_immediate_risk,False
441,0.1905357752246614,0.9709216330050076,0.0896830748482805,normal,0.20702422932544634,0.10741739716790286,0.9577083540609559,no_immediate_risk,False
442,0.1771129564327149,0.9375319205385868,0.0944032366824005,normal,0.19862359231031723,0.10606877950101143,0.9515059861373661,no_immediate_risk,False
443,0.1693777727221017,0.9750605246575796,0.1409305461901551,normal,0.19069502900693874,0.10748482805124744,0.9549265413060061,no_immediate_risk,False
444,0.2231828005915139,0.96050807548171,0.0944032366824005,normal,0.20010806506654513,0.09999999999999996,0.9581341823367492,no_immediate_risk,False
445,0.2188033215788873,0.9609458428680396,0.0923803101820633,normal,0.1954328290296892,0.10411328388401886,0.9597850960103473,no_immediate_risk,False
446,0.2243203276077805,0.9475408748714886,0.0701281186783547,normal,0.1954328290296892,0.10249494268374912,0.9568003183762809,no_immediate_risk,False
447,0.3048003640086452,0.9354624747123006,0.105192178017532,normal,0.20858264133773155,0.10202292650033713,0.9563181109673996,no_immediate_risk,False
448,0.2427482652712997,0.9439856730673564,0.0566419420094403,normal,0.22083949493800453,0.09359406608226564,0.9552674692402082,no_immediate_risk,False
449,0.2972926857012852,0.9635989785427652,0.1119352663519892,normal,0.22351268342623115,0.09629130141604854,0.9559161609126786,no_immediate_risk,False
450,0.8917643044022285,0.9475077106755548,0.1092380310182063,engine_overheat,0.2939938573541118,0.09649359406608224,0.9543063708420391,no_immediate_risk,False
451,0.3004777613468321,0.9675853148940404,0.0802427511800404,normal,0.3049880559663289,0.09554956169925824,0.9539727390309422,no_immediate_risk,False
452,0.1802411557274483,0.9425198156070708,0.0472016183412002,normal,0.3053008758958023,0.09082939986513819,0.9544715285377906,no_immediate_risk,False
453,0.2108406324650209,0.9521573309455112,0.0910316925151719,normal,0.30944716187009413,0.0858395144976399,0.9521812091665837,no_immediate_risk,False
454,0.2498009327721528,0.954485457500083,0.0586648685097774,normal,0.31210897508815805,0.08226567768037757,0.9515789473684212,no_immediate_risk,False
455,0.2458764645660331,0.9640964414817764,0.1517194875252865,normal,0.3148162893868726,0.08819959541469988,0.9518940072297948,no_immediate_risk,False
456,0.1866681833693548,0.9635525486684572,0.062036412677006,normal,0.3110510749630301,0.08739042481456502,0.9534951746094917,no_immediate_risk,False
457,0.1123307928563299,0.9512287334593572,0.105192178017532,normal,0.2918041178477985,0.08739042481456502,0.9550718004841974,no_immediate_risk,False
458,0.2750540325332724,0.9697210891121943,0.1213755900202292,normal,0.2950346945739958,0.09386378961564391,0.957645342088681,no_immediate_risk,False
459,0.2396200659765668,0.9321261566013332,0.1038435603506406,normal,0.289267432601524,0.09305461901550904,0.954498059894538,no_immediate_risk,False
460,0.3210101239904448,0.955447219182171,0.0188806473364801,normal,0.2321920145603456,0.08401888064733642,0.9552920107451994,no_immediate_risk,False
461,0.3046297349562046,0.9454515305276424,0.0775455158462576,normal,0.2326072119212828,0.08374915711395815,0.9530786323085596,no_immediate_risk,False
462,0.1750085314526215,0.9451331542466752,0.1348617666891436,normal,0.23208394949380012,0.0925151719487525,0.9533399661725201,no_immediate_risk,False
463,0.194289614378341,0.9753722680993596,0.1375590020229265,normal,0.23042884768513217,0.09716790289952795,0.9556614598879051,no_immediate_risk,False
464,0.1404845865089297,0.953059397074918,0.100472016183412,normal,0.21949721305880984,0.1013486176668914,0.9555188538453884,no_immediate_risk,False
465,0.1499260607439425,0.939521772294631,0.1719487525286581,normal,0.20990217267660077,0.10337154416722856,0.9530613869266741,no_immediate_risk,False
466,0.1550449323171423,0.9405432295294004,0.083614295347269,normal,0.20673984757137953,0.10552933243425486,0.9507604550127683,no_immediate_risk,False
467,0.1504379479012625,0.9260571087453986,0.157788267026298,normal,0.21055056307587278,0.11078894133513147,0.9482432925413724,no_immediate_risk,False
468,0.2214196337163003,1.0,0.1523937963587323,normal,0.2051871231941756,0.11389076196898178,0.9512711836301531,no_immediate_risk,False
469,0.1669320896371289,0.9405365966902132,0.1510451786918408,normal,0.1979183255602318,0.11861092380310179,0.9521122276390409,no_immediate_risk,False
470,0.1821180753042881,0.986422578184592,0.1166554281861092,normal,0.18402912069161614,0.12838840188806472,0.955209763539283,no_immediate_risk,False
471,0.2714139460812195,0.9691373992637548,0.083614295347269,normal,0.18070754180411763,0.12899527983816586,0.9575783504128943,no_immediate_risk,False
472,0.2131725628483676,0.9646668656518425,0.1510451786918408,normal,0.18452394494369223,0.13061362103843557,0.9595317215534109,no_immediate_risk,False
473,0.2574223637811395,0.9447219182170928,0.0971004720161834,normal,0.1908372198839721,0.12656776803776126,0.9564666865651843,no_immediate_risk,False
474,0.2214196337163003,0.956826849733028,0.0694538098449089,normal,0.19893072460470915,0.12346594740391095,0.9568434318309953,no_immediate_risk,False
475,0.1085769537026504,0.9593274301064568,0.0822656776803776,normal,0.19479581390057996,0.1144976399190829,0.9588239976121778,no_immediate_risk,False
476,0.1043112273916504,0.9561834643319074,0.0903573836817262,normal,0.18972244340803077,0.11517194875252863,0.9603880210924286,no_immediate_risk,False
477,0.2115800250255941,0.9566676615925448,0.0997977073499662,normal,0.19583665112046392,0.10937289278489544,0.9634490763771432,no_immediate_risk,False
478,0.1532817654419291,0.9526149968494012,0.1112609575185435,normal,0.18902286429302678,0.10525960890087656,0.9587105760620833,no_immediate_risk,False
479,0.2372881355932201,0.9421019467383014,0.1153068105192178,normal,0.19605846888863593,0.10168577208361426,0.958867111066892,no_immediate_risk,False
480,0.321749516551018,0.9706762179550958,0.0782198246797033,normal,0.21002161301330888,0.09784221173297367,0.9572924750439427,no_immediate_risk,False
481,0.252587873962006,0.955268132524127,0.1146325016857721,normal,0.20813900580138753,0.10094403236682399,0.9559055483699799,no_immediate_risk,False
482,0.211523148674781,0.936085961595861,0.078894133513149,normal,0.20797406438402888,0.0937289278489548,0.9530474579643817,no_immediate_risk,False
483,0.1540780343533159,0.9605744038735782,0.1321645313553607,normal,0.19763963144124652,0.09723533378287252,0.9546327065300302,no_immediate_risk,False
484,0.2274485269025139,0.94143866281962,0.0849629130141604,normal,0.19824252075986787,0.09878624409979767,0.9530938878386893,no_immediate_risk,False
485,0.2967807985439648,0.9542665738069178,0.1550910316925151,normal,0.21706290524399932,0.10606877950101143,0.9525878022087355,no_immediate_risk,False
486,0.1987259697417815,0.9566809272709184,0.0748482805124747,normal,0.22650437947901242,0.10451786918408627,0.9526375485026366,no_immediate_risk,False
487,0.1917301785917415,0.9697675189865024,0.0842886041807147,normal,0.22451939483562716,0.10296695886716112,0.9539475342420325,no_immediate_risk,False
488,0.1987828460925946,0.9740390674228104,0.1395819285232636,normal,0.22906950290069378,0.10579905596763313,0.9560899412993733,no_immediate_risk,False
489,0.1858719144579677,0.9637250024873149,0.0539447066756574,normal,0.22392788078716847,0.0996628455832771,0.9582522468742745,no_immediate_risk,False
490,0.1516323512683421,0.9703843730308755,0.1031692515171948,normal,0.2069161642589009,0.10215778826702623,0.9582230623818525,no_immediate_risk,False
491,0.205551131839381,0.9721288097370078,0.0991233985165205,normal,0.20221249004663838,0.10060687795010108,0.9599091301031406,no_immediate_risk,False
492,0.2053236264361277,0.914847610519683,0.1153068105192178,normal,0.20159253782277306,0.10424814565070797,0.9577852949955228,no_immediate_risk,False
493,0.2429188943237399,0.9460086890193348,0.1490222521915037,normal,0.21047662381981547,0.10593391773432229,0.9563287235100985,no_immediate_risk,False
494,0.292799453987032,0.9670215235631612,0.083614295347269,normal,0.21701171652826728,0.10579905596763313,0.9588870095844527,no_immediate_risk,False
495,0.202422932544648,0.936444134911949,0.1200269723533378,normal,0.2075759299283356,0.10229265003371539,0.9571047656949556,no_immediate_risk,False
496,0.1010123990444769,0.9616356581434682,0.1395819285232636,normal,0.19780457285860514,0.10876601483479428,0.9576002387822106,no_immediate_risk,False
497,0.2078830622227272,0.9483434484130931,0.1672285906945381,normal,0.19941986122170371,0.11706001348617663,0.9554578317248698,no_immediate_risk,False
498,0.1796155158685017,0.935840546545949,0.1038435603506406,normal,0.19750312819929441,0.11348617666891432,0.9516379796371837,no_immediate_risk,False
499,0.1103969969286766,0.961927503067688,0.0944032366824005,normal,0.18995563644636532,0.11753202966958864,0.951458229695221,no_immediate_risk,False
500,0.1769992037310883,0.9683215600437768,0.1308159136884693,normal,0.1924923216926399,0.12029669588671607,0.9512519483965111,no_immediate_risk,False
501,0.1296780798543961,0.9582064802838854,0.1085637221847606,normal,0.18490501649414143,0.12124072825354008,0.949859715451199,no_immediate_risk,False
502,0.141906495279263,0.9835439259775148,0.0829399865138233,normal,0.17856330337845497,0.11800404585300066,0.9567293469969821,no_immediate_risk,False
503,0.1602206802411552,0.9462209398733128,0.0734996628455832,normal,0.1702934819701965,0.11045178691840858,0.9567505720823798,no_immediate_risk,False
504,0.1980434535320214,0.9381222432262132,0.1058664868509777,normal,0.16081788192469543,0.11267700606877946,0.953860644048685,no_immediate_risk,False
505,0.2250597201683541,0.9590223195038636,0.100472016183412,normal,0.16308156068706606,0.11072151045178688,0.9561184625078765,no_immediate_risk,False
506,0.1768285746786486,0.9570855304613136,0.1159811193526635,normal,0.17066317825048322,0.10836142953472687,0.9556634497396612,no_immediate_risk,False
507,0.2249459674667266,0.9484164096441484,0.1227242076871207,normal,0.17236946877488316,0.10391099123398513,0.9556707458627665,no_immediate_risk,False
508,0.2077124331702875,0.961250953470633,0.0674308833445718,normal,0.17517916050506174,0.10026972353337826,0.958211786555235,no_immediate_risk,False
509,0.2782391081788189,0.937624780287202,0.109912339851652,normal,0.19196337163007599,0.1018206338503034,0.9557815142771864,no_immediate_risk,False
510,0.1772267091343415,0.9682088017776008,0.136210384356035,normal,0.19198612217040129,0.10236008091705999,0.9557702384505689,no_immediate_risk,False
511,0.24035945853714,0.9467979968825656,0.1173297370195549,normal,0.2030542600386757,0.1032366824005394,0.9546293901104367,no_immediate_risk,False
512,0.0086452053236261,0.945570921633005,0.1072151045178692,normal,0.18972813104311198,0.105664194200944,0.9508320896759859,no_immediate_risk,False
513,0.2201114776475941,0.9798627002288328,0.1294672960215779,normal,0.19571721078375587,0.11126095751854345,0.9541962657115379,no_immediate_risk,False
